Age,Salary,Department,Experience,Satisfaction,Gender
45.0,106646.0,HR,24.0,1,Male
30.0,30731.0,HR,14.0,5,Male
48.0,31129.0,Marketing,18.0,1,Male
31.0,58022.0,HR,8.0,2,Female
37.0,31605.0,Sales,27.0,5,Female
,107506.0,Engineering,10.0,2,Female
46.0,139241.0,HR,5.0,1,Male
23.0,74130.0,Marketing,23.0,1,Female
49.0,59265.0,Marketing,,1,Female
46.0,,Marketing,12.0,5,Male
60.0,98469.0,Engineering,25.0,4,Male
19.0,45187.0,HR,3.0,4,Female
40.0,55791.0,HR,26.0,2,Female
36.0,120436.0,HR,4.0,5,Male
48.0,100610.0,Engineering,,3,Female
68.0,142341.0,Engineering,,4,Male
22.0,,Sales,15.0,5,Male
36.0,69867.0,Marketing,,5,Female
51.0,146178.0,Marketing,10.0,4,Female
,,HR,21.0,5,Male
42.0,,Engineering,,5,Female
19.0,49773.0,Engineering,16.0,4,Male
,34239.0,HR,,1,Female
,,HR,19.0,2,Male
48.0,81415.0,Sales,29.0,3,Female
32.0,98968.0,Marketing,20.0,2,Female
26.0,,Marketing,19.0,1,Male
40.0,90430.0,Marketing,18.0,1,Female
,149000.0,Sales,26.0,5,Male
,,HR,12.0,2,Female
52.0,127206.0,HR,,1,Female
,144210.0,Marketing,16.0,2,Female
26.0,134630.0,Marketing,1.0,1,Female
45.0,44605.0,Sales,16.0,3,Male
,86240.0,Engineering,2.0,1,Male
68.0,,Engineering,24.0,2,Female
24.0,131221.0,Marketing,15.0,5,Male
,144205.0,Sales,7.0,2,Male
33.0,61186.0,Marketing,28.0,4,Female
50.0,56928.0,Engineering,1.0,2,Male
21.0,128264.0,Marketing,5.0,3,Male
,113087.0,Engineering,10.0,3,Female
56.0,117029.0,Engineering,,3,Female
57.0,50711.0,Engineering,,1,Female
34.0,84962.0,HR,4.0,3,Female
54.0,50039.0,HR,14.0,2,Male
56.0,66561.0,Marketing,13.0,5,Female
69.0,105483.0,Engineering,,3,Male
46.0,127871.0,HR,16.0,2,Male
69.0,111395.0,Marketing,,1,Female
53.0,118658.0,Marketing,9.0,1,Male
55.0,31577.0,Marketing,22.0,5,Male
56.0,,Marketing,16.0,5,Male
67.0,58350.0,Marketing,19.0,2,Female
,146908.0,Sales,15.0,5,Male
69.0,137468.0,Engineering,26.0,5,Female
52.0,63798.0,Marketing,14.0,1,Female
24.0,127434.0,Sales,20.0,2,Male
,111417.0,Engineering,10.0,5,Male
45.0,40785.0,HR,21.0,2,Female
39.0,102227.0,Marketing,12.0,3,Female
31.0,148680.0,Sales,28.0,1,Female
24.0,91957.0,HR,1.0,1,Female
54.0,95431.0,Sales,21.0,1,Female
39.0,47297.0,Engineering,17.0,4,Male
22.0,101894.0,Engineering,9.0,2,Female
19.0,146869.0,HR,23.0,3,Male
,93772.0,Sales,19.0,5,Female
38.0,49581.0,Marketing,,3,Male
,85192.0,Marketing,18.0,2,Female
32.0,31462.0,HR,28.0,1,Male
38.0,94173.0,HR,7.0,4,Male
27.0,,HR,9.0,2,Female
40.0,106106.0,Sales,,2,Male
56.0,,Marketing,26.0,5,Female
,,Marketing,21.0,3,Female
18.0,111010.0,Marketing,12.0,3,Male
30.0,102573.0,HR,,5,Male
38.0,123665.0,Marketing,14.0,4,Female
43.0,,Engineering,,1,Female
67.0,149682.0,HR,,1,Female
62.0,43386.0,Marketing,6.0,4,Male
38.0,,Sales,,5,Male
35.0,36221.0,HR,14.0,2,Female
,53474.0,Engineering,2.0,3,Male
62.0,136073.0,Engineering,8.0,2,Male
49.0,145375.0,Sales,13.0,3,Male
53.0,142660.0,Sales,23.0,2,Female
34.0,51045.0,HR,,5,Female
52.0,121319.0,HR,,5,Male
,,Engineering,5.0,4,Male
,,Sales,,2,Female
38.0,34922.0,HR,1.0,2,Male
69.0,141943.0,Engineering,9.0,4,Female
43.0,,Sales,,4,Female
21.0,,Engineering,20.0,5,Female
,,Marketing,26.0,5,Female
69.0,128015.0,Sales,7.0,2,Female
65.0,82949.0,HR,,5,Female
35.0,100714.0,HR,5.0,5,Female
,,Marketing,14.0,2,Male
52.0,45240.0,Sales,5.0,4,Female
,121756.0,Engineering,8.0,2,Male
46.0,132272.0,HR,7.0,1,Male
69.0,32716.0,Marketing,,2,Male
46.0,46574.0,Marketing,13.0,1,Female
55.0,141815.0,Sales,8.0,2,Male
59.0,113255.0,Sales,11.0,1,Female
,,HR,,1,Female
,141299.0,Marketing,26.0,2,Male
,74066.0,Engineering,18.0,5,Male
,145066.0,Marketing,25.0,3,Male
58.0,91826.0,Engineering,19.0,5,Male
,50213.0,Engineering,6.0,1,Female
26.0,101916.0,HR,22.0,2,Male
58.0,,Marketing,,2,Male
18.0,147018.0,Engineering,28.0,2,Male
19.0,80906.0,Sales,,2,Male
65.0,,Engineering,,3,Male
46.0,,Sales,25.0,4,Female
50.0,104694.0,Sales,28.0,1,Female
,50651.0,Marketing,26.0,3,Female
67.0,98694.0,Sales,11.0,5,Male
,50008.0,Engineering,1.0,4,Male
38.0,141738.0,Sales,24.0,4,Female
45.0,100474.0,Marketing,2.0,2,Female
,68185.0,HR,17.0,3,Female
51.0,117924.0,Engineering,,5,Female
25.0,104417.0,Engineering,,2,Male
39.0,,Marketing,6.0,2,Male
,64980.0,Marketing,22.0,1,Male
66.0,52504.0,Marketing,,4,Female
32.0,,Marketing,16.0,5,Female
34.0,46766.0,Engineering,8.0,4,Female
40.0,146944.0,HR,19.0,3,Male
41.0,123922.0,Sales,16.0,1,Male
62.0,41695.0,Sales,13.0,2,Female
36.0,47796.0,HR,26.0,1,Male
,72543.0,HR,20.0,2,Female
49.0,,HR,7.0,1,Female
,134450.0,Marketing,16.0,2,Female
18.0,63139.0,Engineering,,4,Male
40.0,133869.0,Engineering,16.0,4,Female
,38802.0,Engineering,,4,Female
,103843.0,Marketing,12.0,4,Male
30.0,70205.0,Engineering,14.0,1,Female
,,Marketing,,2,Female
40.0,,Engineering,18.0,4,Male
60.0,41516.0,HR,27.0,1,Female
18.0,80492.0,Sales,28.0,2,Female
,59086.0,Sales,18.0,1,Female
68.0,143758.0,Marketing,16.0,4,Male
41.0,60480.0,Engineering,20.0,3,Female
,82091.0,Sales,16.0,1,Female
41.0,140195.0,HR,13.0,4,Female
,77766.0,HR,26.0,5,Male
,68737.0,HR,29.0,2,Male
37.0,39265.0,Marketing,9.0,4,Male
,144165.0,Marketing,26.0,5,Female
57.0,149501.0,Engineering,28.0,1,Male
48.0,148257.0,HR,9.0,1,Female
63.0,100990.0,Engineering,,5,Male
,131454.0,Engineering,29.0,5,Male
28.0,121717.0,HR,4.0,2,Male
69.0,45386.0,Engineering,,1,Male
32.0,134718.0,Sales,15.0,5,Female
36.0,,Marketing,14.0,3,Male
24.0,73254.0,Engineering,,3,Female
,119863.0,HR,,5,Female
,148350.0,Marketing,21.0,2,Female
68.0,83634.0,Marketing,,1,Male
60.0,116717.0,Engineering,25.0,3,Male
22.0,77662.0,Sales,6.0,5,Female
22.0,116988.0,Engineering,3.0,5,Male
,133784.0,Sales,26.0,4,Female
49.0,,Marketing,25.0,5,Male
25.0,129287.0,Engineering,22.0,2,Male
27.0,117527.0,HR,20.0,3,Female
55.0,136847.0,Engineering,16.0,4,Male
64.0,105452.0,Sales,,3,Female
49.0,40143.0,Sales,24.0,3,Female
65.0,,Engineering,23.0,2,Male
45.0,45581.0,Sales,,5,Male
,97443.0,Marketing,16.0,2,Male
48.0,59424.0,Engineering,,5,Female
25.0,118844.0,Sales,8.0,4,Male
,71984.0,Engineering,19.0,2,Male
42.0,71505.0,Engineering,25.0,2,Male
26.0,142061.0,HR,26.0,1,Male
19.0,132478.0,Engineering,,2,Female
32.0,92699.0,HR,14.0,1,Male
67.0,56957.0,Sales,22.0,5,Female
20.0,55464.0,HR,12.0,5,Male
66.0,,HR,17.0,5,Male
53.0,53649.0,HR,28.0,1,Male
21.0,72065.0,Marketing,,5,Female
31.0,122661.0,HR,15.0,3,Female
58.0,64758.0,Engineering,18.0,2,Male
58.0,35596.0,HR,16.0,1,Female
42.0,46374.0,Engineering,,5,Female
67.0,148686.0,HR,,3,Male
27.0,33775.0,Marketing,17.0,2,Male
38.0,57388.0,Sales,8.0,2,Male
,51029.0,HR,1.0,5,Male
29.0,113981.0,HR,29.0,3,Male
44.0,83639.0,Marketing,25.0,1,Male
57.0,144010.0,HR,26.0,5,Female
19.0,,Engineering,27.0,2,Male
,,HR,3.0,2,Male
49.0,43668.0,HR,16.0,2,Male
48.0,,Sales,28.0,5,Male
33.0,41357.0,Sales,2.0,4,Female
49.0,94604.0,HR,15.0,4,Female
49.0,132739.0,Marketing,1.0,4,Female
51.0,,Sales,9.0,3,Male
,45804.0,HR,16.0,5,Male
27.0,145733.0,Sales,4.0,2,Female
32.0,44626.0,HR,12.0,3,Female
34.0,58132.0,Sales,1.0,4,Male
57.0,37951.0,Sales,1.0,1,Male
35.0,,Engineering,7.0,3,Male
26.0,49065.0,HR,18.0,3,Male
42.0,131503.0,HR,23.0,5,Male
,135072.0,HR,28.0,3,Female
,39130.0,HR,23.0,5,Male
42.0,119360.0,Sales,15.0,1,Female
67.0,,Engineering,26.0,2,Male
39.0,136937.0,Engineering,25.0,2,Female
69.0,81702.0,Marketing,13.0,4,Female
47.0,66993.0,HR,16.0,4,Female
37.0,,Marketing,7.0,1,Male
,,Sales,,2,Male
61.0,36054.0,Marketing,13.0,4,Male
49.0,129809.0,HR,,3,Female
68.0,137357.0,Engineering,17.0,5,Female
63.0,,Engineering,12.0,4,Male
66.0,,HR,29.0,1,Female
38.0,59670.0,Sales,24.0,2,Female
52.0,79112.0,HR,24.0,1,Female
,118388.0,Sales,20.0,5,Female
47.0,,Engineering,13.0,5,Male
,58307.0,Sales,,1,Female
,,HR,,4,Male
29.0,97087.0,HR,15.0,4,Female
58.0,77922.0,HR,24.0,2,Female
,93080.0,Sales,,2,Male
35.0,,Sales,4.0,3,Female
,109335.0,Sales,22.0,3,Male
30.0,56312.0,Engineering,2.0,2,Male
,135156.0,Marketing,28.0,3,Male
25.0,96985.0,Marketing,18.0,1,Male
63.0,87608.0,HR,,4,Male
57.0,119962.0,Engineering,25.0,3,Male
,130963.0,Sales,15.0,3,Male
24.0,70277.0,HR,,1,Female
,61551.0,Engineering,19.0,5,Male
61.0,119813.0,HR,,2,Female
49.0,86597.0,Engineering,26.0,1,Female
28.0,131025.0,Engineering,,5,Female
39.0,75212.0,Marketing,10.0,1,Male
39.0,39637.0,HR,28.0,4,Male
60.0,73258.0,Sales,24.0,1,Female
,65693.0,Marketing,20.0,1,Male
39.0,39824.0,Marketing,11.0,4,Female
45.0,56950.0,Sales,26.0,2,Female
46.0,,Engineering,10.0,5,Female
30.0,,Sales,29.0,3,Male
35.0,145200.0,HR,23.0,2,Female
19.0,,Sales,5.0,1,Male
46.0,135603.0,Engineering,9.0,3,Female
38.0,,Sales,20.0,4,Male
,105900.0,Engineering,,2,Female
69.0,98689.0,Engineering,13.0,5,Male
44.0,53834.0,HR,18.0,2,Female
,64474.0,Sales,17.0,2,Male
48.0,73066.0,Sales,27.0,3,Male
32.0,129871.0,HR,6.0,4,Male
68.0,,Engineering,10.0,4,Female
40.0,40345.0,Sales,2.0,2,Female
41.0,,HR,24.0,4,Female
61.0,,Engineering,6.0,3,Male
30.0,58899.0,HR,28.0,3,Male
39.0,,Sales,28.0,5,Female
60.0,58229.0,HR,21.0,4,Female
54.0,147053.0,Marketing,,5,Male
50.0,35583.0,Engineering,18.0,1,Female
20.0,34897.0,Marketing,7.0,3,Male
36.0,101537.0,Marketing,2.0,2,Male
40.0,,Engineering,29.0,3,Male
,,Engineering,14.0,1,Female
,104807.0,HR,5.0,2,Male
56.0,,Engineering,18.0,4,Female
61.0,107239.0,Marketing,,4,Male
64.0,43329.0,Marketing,10.0,3,Female
42.0,131045.0,Sales,11.0,2,Female
54.0,147708.0,Engineering,27.0,2,Male
64.0,,Marketing,2.0,5,Male
25.0,30228.0,Sales,15.0,1,Male
59.0,120282.0,Sales,7.0,4,Male
33.0,112214.0,HR,9.0,3,Female
25.0,,Marketing,5.0,2,Female
,87769.0,HR,7.0,4,Female
61.0,76032.0,Marketing,20.0,3,Female
22.0,,HR,2.0,4,Female
20.0,118721.0,HR,,3,Male
18.0,63686.0,Engineering,2.0,4,Male
21.0,106981.0,HR,21.0,5,Female
57.0,,Engineering,,1,Male
52.0,93261.0,Sales,23.0,4,Male
,,Marketing,19.0,1,Male
59.0,133265.0,Sales,4.0,4,Male
51.0,71785.0,Marketing,,2,Male
,66547.0,Sales,,5,Male
42.0,,Marketing,7.0,5,Female
27.0,130422.0,HR,28.0,1,Male
38.0,101927.0,Marketing,,2,Male
,,Marketing,7.0,3,Female
56.0,109465.0,Sales,17.0,5,Female
44.0,119862.0,Sales,19.0,2,Female
,125527.0,Sales,,2,Male
19.0,143221.0,Engineering,16.0,1,Female
58.0,67333.0,Engineering,3.0,2,Male
65.0,46576.0,Marketing,15.0,2,Female
30.0,149875.0,Marketing,,3,Male
26.0,69405.0,HR,15.0,1,Male
,124000.0,HR,14.0,1,Female
53.0,103779.0,Marketing,7.0,2,Male
,,Engineering,25.0,3,Male
,97946.0,Marketing,3.0,4,Male
43.0,97356.0,HR,17.0,5,Male
29.0,82116.0,Engineering,,1,Female
34.0,130825.0,Engineering,15.0,3,Female
31.0,147256.0,HR,,3,Female
,134186.0,Marketing,,2,Male
,92894.0,Sales,,5,Female
37.0,64635.0,Marketing,17.0,1,Female
28.0,,Marketing,17.0,4,Male
,86754.0,HR,14.0,2,Female
68.0,,Engineering,24.0,1,Female
48.0,,HR,,1,Female
,,Marketing,18.0,3,Male
36.0,115119.0,Sales,25.0,5,Female
54.0,122691.0,Sales,5.0,4,Female
21.0,,Sales,29.0,5,Female
64.0,92874.0,HR,8.0,3,Male
,107733.0,Engineering,7.0,4,Male
37.0,,HR,,4,Female
,110960.0,Sales,4.0,2,Female
41.0,78821.0,Marketing,18.0,4,Female
52.0,95776.0,Engineering,5.0,1,Male
43.0,148128.0,HR,,5,Male
,100167.0,HR,14.0,5,Female
,105135.0,Engineering,27.0,2,Female
38.0,74462.0,Engineering,27.0,4,Male
57.0,91382.0,Marketing,19.0,3,Male
,,Engineering,14.0,1,Female
38.0,133381.0,Marketing,,2,Male
,62574.0,Sales,6.0,4,Female
55.0,,Sales,17.0,3,Female
63.0,,HR,19.0,4,Male
21.0,,Sales,12.0,2,Female
62.0,55186.0,Sales,4.0,3,Female
,124781.0,Marketing,16.0,3,Female
34.0,,HR,25.0,3,Female
24.0,,Engineering,11.0,3,Female
21.0,115525.0,HR,22.0,4,Female
46.0,108282.0,Sales,4.0,3,Female
31.0,139779.0,Engineering,17.0,4,Male
,48557.0,HR,,3,Male
,58060.0,HR,14.0,3,Female
54.0,88866.0,HR,27.0,2,Male
33.0,102104.0,HR,2.0,4,Female
,130905.0,Marketing,,4,Female
21.0,114577.0,HR,11.0,5,Male
41.0,36080.0,Sales,24.0,2,Female
51.0,,Sales,22.0,4,Female
47.0,,Marketing,24.0,2,Male
35.0,57025.0,Engineering,6.0,2,Male
36.0,82982.0,Engineering,21.0,2,Male
48.0,71081.0,Sales,21.0,1,Male
36.0,34368.0,Sales,14.0,4,Male
66.0,129621.0,Marketing,10.0,2,Male
,,Engineering,26.0,1,Female
36.0,57094.0,Engineering,27.0,1,Male
39.0,,HR,8.0,3,Male
41.0,,HR,7.0,3,Female
62.0,113053.0,HR,,4,Female
,,Marketing,28.0,3,Male
47.0,31301.0,Sales,8.0,4,Female
55.0,58610.0,Marketing,23.0,1,Female
48.0,,Engineering,2.0,1,Female
,,Sales,27.0,4,Female
,54466.0,HR,16.0,3,Female
65.0,110440.0,Marketing,9.0,3,Female
62.0,70875.0,Marketing,13.0,4,Female
53.0,56081.0,HR,23.0,5,Male
47.0,54354.0,Marketing,12.0,3,Female
,123297.0,HR,27.0,2,Male
50.0,48300.0,Engineering,22.0,3,Female
35.0,94384.0,Sales,25.0,5,Female
,125027.0,Engineering,,1,Male
66.0,90892.0,Engineering,17.0,1,Female
,65525.0,HR,27.0,1,Female
,56532.0,Marketing,2.0,3,Male
,36464.0,Engineering,13.0,1,Female
62.0,,Engineering,1.0,5,Female
50.0,137392.0,Engineering,26.0,5,Male
34.0,85514.0,Marketing,,3,Male
23.0,143428.0,Marketing,19.0,2,Female
21.0,142564.0,HR,11.0,3,Male
37.0,138047.0,Engineering,5.0,1,Female
65.0,,Sales,1.0,3,Female
,62634.0,Marketing,20.0,5,Male
44.0,,HR,13.0,3,Male
32.0,39269.0,Engineering,8.0,3,Male
23.0,,Sales,,2,Male
,53065.0,Marketing,29.0,5,Female
31.0,32895.0,Sales,,4,Male
28.0,110859.0,Marketing,12.0,4,Male
56.0,42352.0,HR,1.0,5,Female
26.0,140179.0,Sales,3.0,4,Female
43.0,79737.0,Engineering,14.0,1,Female
33.0,,Engineering,,4,Female
22.0,126426.0,Marketing,8.0,1,Female
69.0,62016.0,Engineering,11.0,5,Female
27.0,91304.0,Sales,27.0,4,Female
,41962.0,HR,14.0,4,Female
20.0,63302.0,Marketing,,1,Female
30.0,115382.0,Sales,29.0,1,Male
,34011.0,Marketing,3.0,3,Male
66.0,49782.0,HR,7.0,2,Female
,97691.0,Marketing,28.0,4,Male
62.0,69725.0,Engineering,19.0,2,Female
23.0,39196.0,Engineering,4.0,2,Female
34.0,73459.0,Marketing,,4,Female
,117245.0,HR,,1,Female
68.0,,HR,13.0,3,Male
36.0,149391.0,Engineering,20.0,5,Male
59.0,131010.0,HR,,4,Female
52.0,62769.0,Marketing,5.0,4,Male
63.0,137529.0,Sales,23.0,5,Male
43.0,54700.0,Marketing,5.0,2,Female
68.0,145792.0,Engineering,20.0,3,Female
22.0,,Engineering,24.0,2,Male
46.0,106427.0,Engineering,4.0,5,Male
54.0,130165.0,HR,2.0,5,Female
,35269.0,Marketing,26.0,3,Female
,,Sales,,5,Male
38.0,144003.0,Marketing,,5,Female
27.0,38320.0,Sales,,3,Female
22.0,79589.0,Marketing,,4,Female
53.0,,Engineering,,2,Male
23.0,106276.0,Sales,,4,Male
43.0,,Marketing,5.0,4,Female
21.0,88565.0,HR,25.0,2,Male
56.0,60930.0,HR,18.0,4,Female
56.0,87233.0,Marketing,28.0,3,Male
,112821.0,Engineering,,2,Male
52.0,,Sales,21.0,1,Male
18.0,106896.0,Marketing,18.0,4,Female
,,HR,,5,Female
53.0,85830.0,Sales,27.0,2,Female
23.0,35529.0,HR,15.0,1,Male
,124598.0,HR,,5,Female
63.0,132222.0,Marketing,13.0,1,Female
61.0,112987.0,HR,16.0,4,Female
48.0,,Sales,,5,Female
37.0,,Engineering,20.0,4,Male
41.0,69886.0,Marketing,13.0,5,Female
42.0,79699.0,Sales,20.0,2,Female
53.0,106396.0,Marketing,2.0,3,Male
38.0,120678.0,HR,3.0,3,Female
47.0,55279.0,HR,15.0,1,Male
41.0,68106.0,Sales,23.0,5,Male
,140776.0,Sales,19.0,4,Male
59.0,,Engineering,,2,Female
47.0,136300.0,Sales,5.0,2,Male
,143793.0,Sales,26.0,2,Male
45.0,146278.0,Marketing,22.0,3,Male
24.0,,HR,,4,Female
52.0,70544.0,Sales,14.0,2,Male
45.0,133247.0,Engineering,4.0,2,Male
31.0,141190.0,Sales,22.0,1,Male
27.0,38997.0,HR,19.0,5,Female
33.0,136102.0,Sales,,5,Male
33.0,115711.0,Marketing,7.0,5,Male
48.0,146045.0,HR,4.0,1,Female
59.0,70860.0,Sales,2.0,3,Female
,,Marketing,27.0,1,Female
30.0,140114.0,HR,7.0,2,Male
,89470.0,Sales,,4,Male
,,Marketing,15.0,2,Male
26.0,130764.0,Engineering,1.0,2,Male
62.0,,Marketing,2.0,4,Female
53.0,142224.0,Engineering,10.0,5,Male
60.0,93656.0,Sales,16.0,1,Female
37.0,81880.0,Marketing,,3,Male
35.0,91078.0,Engineering,28.0,2,Male
60.0,118646.0,HR,15.0,2,Male
38.0,106290.0,Marketing,24.0,3,Female
21.0,86633.0,Sales,,1,Female
,56655.0,HR,14.0,2,Female
50.0,,Engineering,22.0,3,Female
44.0,,Marketing,14.0,2,Male
24.0,,Marketing,6.0,5,Male
23.0,79768.0,Sales,14.0,5,Male
32.0,78128.0,HR,,2,Male
35.0,50028.0,Marketing,18.0,2,Male
49.0,85565.0,Marketing,,5,Female
28.0,113123.0,HR,19.0,2,Female
,138255.0,Marketing,17.0,1,Male
,,HR,16.0,1,Male
32.0,33174.0,HR,8.0,4,Male
65.0,147769.0,HR,7.0,1,Male
24.0,65398.0,Sales,20.0,2,Female
38.0,65929.0,HR,28.0,2,Male
59.0,34321.0,HR,12.0,3,Male
43.0,125971.0,Engineering,9.0,1,Male
61.0,141508.0,Engineering,27.0,5,Male
31.0,85421.0,Sales,14.0,5,Female
54.0,102635.0,HR,20.0,4,Male
38.0,53760.0,Engineering,,3,Female
35.0,41360.0,Engineering,10.0,5,Female
22.0,,Marketing,17.0,4,Male
20.0,141806.0,HR,17.0,1,Male
,115998.0,Engineering,17.0,3,Male
43.0,35801.0,Sales,,3,Male
54.0,44130.0,Marketing,17.0,2,Male
,44271.0,Marketing,18.0,1,Female
66.0,46075.0,HR,20.0,3,Female
,132455.0,HR,23.0,4,Female
,137215.0,Marketing,2.0,5,Female
,48984.0,Sales,,1,Female
38.0,118095.0,HR,13.0,1,Male
29.0,90942.0,HR,23.0,3,Male
58.0,42861.0,Marketing,25.0,3,Female
50.0,128970.0,Marketing,,3,Male
67.0,112203.0,HR,20.0,4,Male
21.0,101376.0,Engineering,22.0,2,Female
59.0,91247.0,HR,15.0,3,Female
,99101.0,Engineering,20.0,2,Female
,138730.0,Marketing,23.0,2,Male
50.0,,Engineering,9.0,1,Female
34.0,80617.0,Sales,3.0,5,Female
41.0,,Marketing,3.0,5,Male
51.0,116654.0,HR,,4,Male
45.0,118177.0,HR,,4,Female
,102902.0,Marketing,14.0,5,Male
58.0,122172.0,Marketing,17.0,5,Female
56.0,,Sales,,1,Male
39.0,50056.0,Marketing,19.0,1,Female
66.0,37382.0,HR,23.0,5,Male
34.0,85739.0,Sales,15.0,3,Male
51.0,,HR,27.0,3,Male
,,Engineering,25.0,1,Female
63.0,89838.0,Marketing,14.0,2,Female
,76041.0,Engineering,2.0,5,Female
51.0,30992.0,HR,,4,Male
18.0,102394.0,Engineering,,3,Male
27.0,97657.0,Engineering,18.0,2,Male
38.0,57160.0,HR,6.0,3,Female
22.0,75156.0,HR,27.0,2,Male
19.0,,Marketing,,5,Female
39.0,116442.0,Engineering,8.0,5,Female
65.0,49572.0,Sales,28.0,5,Female
19.0,147925.0,Sales,27.0,1,Female
27.0,34136.0,HR,2.0,2,Female
51.0,91868.0,HR,1.0,4,Male
,112263.0,Engineering,16.0,4,Male
65.0,62167.0,HR,7.0,5,Male
68.0,140957.0,Sales,22.0,4,Male
56.0,45479.0,Marketing,24.0,3,Male
39.0,149392.0,Marketing,,2,Male
29.0,61376.0,Engineering,15.0,2,Female
41.0,34823.0,Marketing,13.0,2,Male
64.0,100456.0,HR,,3,Female
57.0,,HR,2.0,1,Female
55.0,133775.0,HR,,3,Female
27.0,47272.0,HR,24.0,2,Female
52.0,56619.0,Engineering,6.0,2,Female
68.0,,Marketing,,2,Male
,69895.0,Sales,28.0,4,Male
49.0,33720.0,Marketing,7.0,1,Male
24.0,49267.0,HR,18.0,3,Female
38.0,,Sales,24.0,2,Male
,59968.0,Engineering,9.0,5,Male
43.0,83364.0,HR,23.0,1,Female
21.0,53345.0,HR,4.0,5,Female
,81567.0,Sales,9.0,1,Male
69.0,,Engineering,4.0,2,Female
39.0,91607.0,Sales,12.0,1,Female
32.0,49385.0,Engineering,,1,Female
57.0,113658.0,HR,25.0,2,Male
38.0,96900.0,Marketing,24.0,5,Female
32.0,98244.0,HR,20.0,5,Female
39.0,95425.0,Marketing,,4,Female
,108518.0,Marketing,24.0,5,Female
,112844.0,Engineering,24.0,5,Female
31.0,,Sales,,1,Male
44.0,120697.0,Engineering,26.0,4,Male
58.0,,HR,13.0,2,Female
57.0,145600.0,Sales,22.0,2,Female
,130625.0,Marketing,8.0,3,Male
43.0,109401.0,Marketing,,4,Male
66.0,30495.0,HR,5.0,1,Female
19.0,,Sales,12.0,3,Female
42.0,97684.0,HR,13.0,3,Male
20.0,63324.0,HR,29.0,2,Female
,108929.0,Engineering,20.0,5,Female
61.0,31552.0,HR,14.0,1,Male
50.0,81272.0,Sales,28.0,4,Male
59.0,65853.0,HR,18.0,3,Male
69.0,148192.0,Sales,,1,Male
,62924.0,Marketing,24.0,2,Female
23.0,104462.0,HR,25.0,3,Female
56.0,126387.0,Sales,20.0,3,Female
69.0,,Marketing,4.0,2,Female
,135466.0,Sales,21.0,2,Male
,84675.0,Marketing,18.0,2,Male
67.0,103591.0,Engineering,,1,Female
60.0,100190.0,HR,,1,Female
36.0,52634.0,HR,21.0,1,Female
,62363.0,Marketing,6.0,5,Male
68.0,,Engineering,16.0,3,Male
,107004.0,Sales,,1,Male
29.0,,Engineering,24.0,5,Female
27.0,,Sales,8.0,3,Female
25.0,70718.0,Sales,28.0,1,Female
41.0,,HR,21.0,2,Male
45.0,112916.0,Marketing,16.0,4,Female
58.0,56870.0,HR,,1,Male
,67394.0,HR,22.0,4,Female
54.0,82057.0,HR,16.0,1,Female
,,Sales,3.0,2,Male
25.0,110409.0,HR,17.0,4,Male
26.0,43016.0,Sales,9.0,5,Female
64.0,72137.0,Marketing,25.0,2,Male
,30153.0,Sales,3.0,4,Male
65.0,37853.0,Sales,20.0,4,Male
63.0,42379.0,Engineering,,2,Male
57.0,,HR,,2,Male
35.0,68367.0,HR,18.0,2,Female
59.0,48100.0,HR,12.0,3,Female
37.0,143089.0,HR,19.0,5,Female
,93456.0,Engineering,16.0,1,Female
29.0,41049.0,Engineering,22.0,4,Male
19.0,30786.0,Engineering,27.0,1,Female
24.0,99904.0,Engineering,24.0,2,Male
33.0,,HR,17.0,5,Female
20.0,77691.0,Sales,20.0,5,Female
,67040.0,Marketing,15.0,3,Male
20.0,148455.0,Engineering,1.0,2,Female
44.0,122990.0,Sales,2.0,4,Female
67.0,87986.0,Engineering,8.0,3,Female
,68762.0,HR,22.0,2,Female
57.0,53600.0,HR,25.0,3,Female
55.0,124774.0,Sales,2.0,1,Female
,120777.0,Sales,19.0,2,Female
45.0,49810.0,Sales,9.0,4,Male
18.0,115703.0,HR,,4,Female
25.0,,HR,13.0,2,Female
54.0,135315.0,Marketing,,3,Female
49.0,87204.0,Sales,,5,Female
65.0,50085.0,Marketing,19.0,2,Female
60.0,76854.0,Engineering,21.0,4,Female
54.0,,Marketing,15.0,1,Male
21.0,114269.0,Engineering,18.0,4,Female
47.0,69779.0,Engineering,7.0,5,Female
23.0,86207.0,Marketing,26.0,4,Male
63.0,124615.0,Sales,11.0,5,Male
36.0,63980.0,Engineering,8.0,2,Female
49.0,86117.0,Sales,,4,Female
,44141.0,HR,8.0,3,Female
29.0,,Engineering,2.0,3,Male
28.0,135008.0,HR,19.0,4,Male
63.0,45896.0,Marketing,,4,Female
33.0,119353.0,Sales,7.0,1,Female
18.0,59813.0,Marketing,10.0,4,Male
62.0,114431.0,Engineering,12.0,1,Male
,95679.0,HR,,1,Male
47.0,40681.0,Engineering,,1,Male
30.0,,Marketing,22.0,1,Female
51.0,33228.0,Sales,8.0,2,Male
21.0,,Sales,7.0,3,Male
45.0,108683.0,Engineering,,1,Female
55.0,41397.0,Engineering,3.0,3,Male
48.0,68799.0,HR,19.0,1,Female
44.0,67011.0,Marketing,15.0,3,Male
22.0,109183.0,Engineering,,4,Female
42.0,123254.0,HR,25.0,4,Male
20.0,,Engineering,9.0,3,Female
50.0,72317.0,Sales,13.0,1,Female
